date,wts,t_rel,side,px,shares,fair,pnl_share
2026-02-13,1770973200,-5,down,0.8,12.5,0.9451554087002085,0.18879999
2026-02-13,1770975300,-6,down,0.79,8.0,0.9999998984336191,0.19838698
2026-02-13,1770975600,-5,up,0.83,12.048193,0.9999928530941201,0.16012302
2026-02-13,1770976500,-6,up,0.39,25.641027,0.7017122725478262,-0.406653
2026-02-13,1770985200,-6,up,0.77,12.987013,0.9766555921512307,0.21760301
2026-02-13,1770986700,-3,up,0.49,20.408163,0.8303324081192748,0.49250698
2026-02-13,1770997200,-6,down,0.65999997,15.151516,0.9999999999999998,0.32429203
2026-02-13,1770998100,-6,up,0.34,24.22,0.8673037963249546,0.644292
2026-02-13,1770998400,-5,up,0.51,19.607843,0.6682921395014836,0.472507
2026-02-13,1770999000,-4,down,0.89,11.235955,0.9957736038879498,-0.89685297
2026-02-13,1770999300,-6,down,0.84000003,11.904761,0.9507850546814597,0.15059197
2026-02-13,1771003500,-6,down,0.87,11.494253,0.9943238890318629,0.12208299
2026-02-13,1771004400,-2,up,0.46,21.73913,0.9092271791708417,0.522612
2026-02-13,1771004700,-6,up,0.81,5.0,0.8780810329967782,-0.820773
2026-02-13,1771005600,-4,up,0.7,14.285714,0.9236778184572618,-0.7147
2026-02-13,1771007400,-6,up,0.35,5.0,0.9996930391591847,-0.36592498
2026-02-13,1771010100,-6,down,0.8,12.5,0.9996747770349393,-0.8112
2026-02-13,1771011000,-3,up,0.71,14.084508,0.7887375478032161,-0.724413
2026-02-13,1771012200,-2,down,0.87,11.494253,0.9999999109425732,0.12208299
2026-02-13,1771012800,-6,up,0.48,5.0,0.9905034365973571,-0.497472
2026-02-13,1771013100,-3,up,0.5,20.0,0.5717316649614682,-0.5175
2026-02-13,1771013400,-6,down,0.58000004,17.241379,1.0,0.40294796
2026-02-13,1771014600,-6,up,0.5,20.0,0.9999424755555903,-0.5175
2026-02-13,1771014900,-6,down,0.49,4.76,0.9972177188752714,-0.507493
2026-02-13,1771015500,-4,up,0.36,15.29,0.9207524040705342,-0.37612802
2026-02-13,1771017600,-5,up,0.35,28.0,0.9997088586804781,-0.36592498
2026-02-13,1771017900,-5,down,0.35000002,28.571426,0.815144908437478,0.634075
2026-02-13,1771018200,-5,down,0.92,5.0,1.0,0.07484798
2026-02-13,1771018500,-5,down,0.94,7.1,0.9998307607710513,0.056052003
2026-02-13,1771020000,-6,down,0.5,20.0,1.0,-0.5175
2026-02-13,1771020300,-6,up,0.74,13.513514,0.9999214025350505,0.246532
2026-02-13,1771021800,-6,up,0.34,2.46,0.44699628222450455,0.644292
2026-02-13,1771022700,-6,down,0.73,5.0,0.8240201406747811,-0.743797
2026-02-13,1771023600,-6,down,0.32,5.0,0.9999999988928382,0.664768
2026-02-13,1771024200,-6,down,0.85,11.764706,0.9999997019187628,0.14107499
2026-02-13,1771024500,-6,down,0.84000003,5.0,0.9998024637038547,0.15059197
2026-02-13,1771024800,-6,up,0.32,10.0,0.7865699079411095,-0.335232
2026-02-13,1771026000,-6,up,0.64,15.625,0.824141103945246,-0.656128
2026-02-13,1771026600,-6,down,0.9,5.0,0.9998126352054525,0.09370002
2026-02-13,1771026900,-3,down,0.6,16.666666,0.9980567958418677,0.3832
2026-02-14,1771027200,-6,up,0.85,11.764706,0.9993074435019392,0.14107499
2026-02-14,1771027800,-6,up,0.42,23.809525,0.9998884327187023,0.56294805
2026-02-14,1771028100,-6,down,0.36,27.777777,0.9322708238903652,0.623872
2026-02-14,1771030500,-6,down,0.89,11.235955,0.9999999999341043,0.103147015
2026-02-14,1771031100,-6,down,0.42000002,23.809523,0.9422849484194599,-0.437052
2026-02-14,1771031700,-5,up,0.9,11.111112,0.9871341055979592,0.09370002
2026-02-14,1771032300,-6,down,0.32999998,30.303032,0.998656560672065,-0.34547698
2026-02-14,1771032600,-6,down,0.36,27.777777,0.9998158886949569,0.623872
2026-02-14,1771034700,-6,down,0.71000004,5.0,0.9890135413083287,0.27558696
2026-02-14,1771035000,-6,up,0.88,5.0,0.993692393104462,0.112608
2026-02-14,1771036500,-6,down,0.37,5.0,1.0,-0.386317
2026-02-14,1771037400,-3,down,0.85,5.38,0.9990797536683543,0.14107499
2026-02-14,1771037700,-6,down,0.79,12.0,0.9266755930081525,0.19838698
2026-02-14,1771038000,-5,down,0.94,10.638298,0.9999999942399326,0.056052003
2026-02-14,1771040400,-6,up,0.44,8.93,1.0,-0.457248
2026-02-14,1771042200,-6,down,0.33999997,11.97,0.8411036982158158,0.644292
2026-02-14,1771043400,-6,down,0.68,3.37,0.9691550659817748,0.304768
2026-02-14,1771044900,-2,down,0.79,12.658228,0.9999999999509839,0.19838698
2026-02-14,1771047900,-4,up,0.9,11.111112,0.9999999999997085,0.09370002
2026-02-14,1771048500,-6,down,0.68,5.0,0.9999842174269616,0.304768
2026-02-14,1771062900,-6,down,0.69,6.94,0.9971983542649544,0.295027
2026-02-14,1771063800,-6,up,0.39,16.0,0.9873166232122855,-0.406653
2026-02-14,1771070700,-6,up,0.57,0.01,0.9563522863574644,0.41284302
2026-02-14,1771071000,-4,up,0.8,12.5,0.9421534729467218,0.18879999
2026-02-14,1771072800,-5,up,0.89,11.235955,0.9659493753536539,0.103147015
2026-02-14,1771076100,-3,down,0.74,13.513514,0.9369485460541722,0.246532
2026-02-14,1771076400,-6,down,0.75,9.98,0.9941191053537782,-0.763125
2026-02-14,1771077600,-4,down,0.7,6.0,0.9999999956677585,-0.7147
2026-02-14,1771080000,-6,down,0.39,15.0,0.9999966664024172,-0.406653
2026-02-14,1771081500,-6,down,0.45,11.72,0.9998883008273464,-0.467325
2026-02-14,1771083600,-6,down,0.89,5.0,0.9658546627252788,-0.89685297
2026-02-14,1771084200,-6,down,0.92,10.869565,0.9999999932686444,0.07484798
2026-02-14,1771084800,-6,up,0.94,10.638298,0.999943454778919,0.056052003
2026-02-14,1771087500,-5,up,0.88,10.0,0.9381940579627523,0.112608
2026-02-14,1771088100,-4,up,0.77,12.987013,0.9914955376132736,0.21760301
2026-02-14,1771088700,-6,down,0.35000002,28.571426,0.9879517327637756,-0.365925
2026-02-14,1771089300,-6,down,0.68,9.0,0.8400868114180651,0.304768
2026-02-14,1771090500,-6,down,0.42000002,23.809523,0.9886019813395593,-0.437052
2026-02-14,1771090800,-6,up,0.4,25.0,0.9999998309802621,-0.41680002
2026-02-14,1771092600,-2,up,0.91,10.989011,0.9999744890089521,0.084266976
2026-02-14,1771094100,-6,down,0.78,10.0,0.9999999999999039,-0.792012
2026-02-14,1771094400,-3,down,0.92,10.869565,0.9999998733883666,0.07484798
2026-02-14,1771097700,-6,down,0.66999996,9.35,0.9999999999999996,0.31452304
2026-02-14,1771098300,-5,up,0.94,1.38,0.9999973029495218,0.056052003
2026-02-14,1771098900,-6,down,0.53,13.82,1.0,-0.54743695
2026-02-14,1771099500,-6,down,0.58000004,10.0,1.0,0.40294796
2026-02-14,1771100100,-6,up,0.91,10.989011,0.9999638417894385,-0.91573304
2026-02-14,1771100700,-5,down,0.87,5.0,0.9999999999998925,0.12208299
2026-02-14,1771101900,-6,up,0.89,10.21,0.9999999999998719,0.103147015
2026-02-14,1771102200,-6,up,0.9,11.111112,0.9962723910312259,-0.90629995
2026-02-14,1771103100,-6,up,0.76,5.74,0.852012242419864,0.22723201
2026-02-14,1771104300,-6,down,0.59000003,5.0,0.9999999619462094,0.39306697
2026-02-14,1771104600,-4,down,0.77,12.987013,0.9999999999999998,0.21760301
2026-02-14,1771106400,-6,down,0.8,12.5,0.999999999999999,-0.8112
2026-02-14,1771107600,-4,down,0.94,4.45,1.0,0.056052003
2026-02-14,1771108200,-6,up,0.63,15.873016,1.0,-0.646317
2026-02-14,1771109700,-6,down,0.90999997,7.72,0.9751088949244731,0.084267035
2026-02-14,1771110300,-6,up,0.47,11.68,0.9998322371885362,-0.487437
2026-02-14,1771110900,-6,down,0.57,17.54386,0.9999930285179925,0.41284302
2026-02-14,1771111500,-3,up,0.93,10.752688,0.9864438816115213,0.065442994
2026-02-14,1771111800,-6,up,0.85,11.764706,0.9266684103449346,0.14107499
2026-02-14,1771112100,-6,up,0.84,5.0,0.946988954205228,0.15059203
2026-02-14,1771113000,-6,down,0.72,5.0,0.9999303833864241,0.26588798
2026-02-15,1771113600,-5,up,0.64,15.625,0.722427107499267,-0.656128
2026-02-15,1771115100,-3,up,0.9,1.95,0.9999863338637648,0.09370002
2026-02-15,1771115400,-5,up,0.91,10.989011,1.0,-0.91573304
2026-02-15,1771115700,-6,down,0.75,13.333333,1.0,0.236875
2026-02-15,1771116000,-2,down,0.8,12.5,0.9305082587301844,0.18879999
2026-02-15,1771119000,-6,up,0.52,19.23077,0.9999999724040582,-0.537472
2026-02-15,1771121700,-5,up,0.32,31.25,0.9999999990784386,-0.335232
2026-02-15,1771122900,-6,up,0.81,8.65,0.9999999999926932,0.179227
2026-02-15,1771126200,-6,down,0.94,10.638298,0.9996016827623708,0.056052003
2026-02-15,1771126500,-6,up,0.49,20.408163,0.626233047079706,0.49250698
2026-02-15,1771127700,-6,up,0.69,12.0,0.9986642823817441,0.295027
2026-02-15,1771128000,-5,up,0.34,16.87,0.9763778606381376,0.644292
2026-02-15,1771134300,-6,down,0.82,12.195122,0.9857539703325228,0.169668
2026-02-15,1771137300,-4,down,0.75,13.333333,0.9885261222518603,0.236875
2026-02-15,1771137900,-6,down,0.9,11.111112,0.9999999998832214,0.09370002
2026-02-15,1771138800,-6,down,0.35000002,28.571426,0.5145433929938801,-0.365925
2026-02-15,1771140300,-3,up,0.9,11.111112,0.9799231684216774,0.09370002
2026-02-15,1771151100,-6,down,0.47000003,10.0,0.9841781960964506,-0.48743704
2026-02-15,1771152600,-6,down,0.69,6.34,0.9995600240613715,-0.704973
2026-02-15,1771153500,-6,down,0.41000003,24.390242,0.5748198517883073,0.57306695
2026-02-15,1771154100,-5,up,0.47,21.276596,1.0,-0.487437
2026-02-15,1771154700,-6,up,0.9,11.111112,0.9993459021417078,0.09370002
2026-02-15,1771155600,-6,down,0.6,16.666666,0.9999999954101654,-0.6168
2026-02-15,1771155900,-4,up,0.91,10.989011,0.9962228918429923,0.084266976
2026-02-15,1771157400,-6,down,0.41000003,24.390242,0.9999999999983321,-0.42693302
2026-02-15,1771160700,-6,up,0.91,7.4,0.9681434093558284,0.084266976
2026-02-15,1771162200,-6,down,0.9,11.111112,0.9994011765495829,0.09370002
2026-02-15,1771163100,-4,up,0.7,11.0,0.999883844432078,-0.7147
2026-02-15,1771164300,-3,down,0.88,11.363636,0.9628419047498907,0.112608
2026-02-15,1771164600,-5,down,0.9,11.111112,0.9984242705064583,0.09370002
2026-02-15,1771164900,-5,up,0.35,5.0,0.9993859597106437,-0.36592498
2026-02-15,1771166700,-6,down,0.79,5.0,0.9997437178220414,0.19838698
2026-02-15,1771167000,-6,down,0.63,10.0,0.8960907660079591,-0.646317
2026-02-15,1771167600,-6,down,0.48000002,10.0,0.5510841937381452,-0.49747202
2026-02-15,1771167900,-6,up,0.44,12.0,0.999824328767401,0.542752
2026-02-15,1771170000,-6,down,0.42000002,23.809523,0.981845728016301,-0.437052
2026-02-15,1771170300,-6,down,0.32,31.25,0.9381403812190487,-0.335232
2026-02-15,1771172100,-6,up,0.69,14.492754,1.0,0.295027
2026-02-15,1771174200,-3,down,0.8,7.0,0.8860969144708667,-0.8112
2026-02-15,1771174800,-2,down,0.55,18.181818,0.9999436945283566,0.432675
2026-02-15,1771175100,-6,up,0.93,10.752688,1.0,0.065442994
2026-02-15,1771176000,-6,up,0.89,11.235955,0.9999796327299997,0.103147015
2026-02-15,1771176600,-2,down,0.51,3.01,0.874116365007965,0.472507
2026-02-15,1771179000,-6,up,0.94,10.638298,0.999999580369989,0.056052003
2026-02-15,1771180200,-3,down,0.33999997,24.81,0.99959508105155,0.644292
2026-02-15,1771181700,-2,down,0.92,10.869565,0.9850991253606529,0.07484798
2026-02-15,1771187700,-6,up,0.87,11.494253,0.9952532469487327,-0.877917
2026-02-15,1771190100,-6,up,0.39,5.06,0.9957632068743982,-0.406653
2026-02-15,1771191600,-6,down,0.59000003,11.32,1.0,0.39306697
2026-02-15,1771191900,-5,up,0.35,28.571428,1.0,-0.36592498
2026-02-15,1771193700,-5,up,0.64,15.625,1.0,0.343872
2026-02-15,1771195200,-6,down,0.48000002,6.0,0.9991960829658448,-0.49747202
2026-02-15,1771197300,-6,up,0.87,7.0,0.9464127008806088,0.12208299
2026-02-15,1771197600,-2,up,0.9,11.111112,0.9975357479428403,0.09370002
2026-02-15,1771198200,-6,down,0.32,12.97,0.8072620936939021,-0.335232
2026-02-16,1771200000,-5,down,0.93,7.92,1.0,0.065442994
2026-02-16,1771200600,-2,down,0.9,11.111112,0.9825037993928719,0.09370002
2026-02-16,1771204500,-6,up,0.58,4.73,0.9999999999990853,-0.597052
2026-02-16,1771206600,-6,down,0.92,1.59,0.997268490777816,0.07484798
2026-02-16,1771206900,-6,down,0.69,8.0,0.8089209976925226,0.295027
2026-02-16,1771207800,-6,down,0.37,27.027027,0.9999872870662554,0.613683
2026-02-16,1771210500,-6,up,0.86,10.16,0.9998881714229807,0.131572
2026-02-16,1771210800,-5,up,0.49,20.408163,0.9764338911780679,-0.507493
2026-02-16,1771212600,-2,up,0.92,5.31,0.9970735805553943,0.07484798
2026-02-16,1771215900,-3,up,0.91,10.989011,0.9917812556936825,0.084266976
2026-02-16,1771219800,-6,down,0.94,5.0,0.9954736594551125,0.056052003
2026-02-16,1771239600,-6,down,0.55,5.0,0.6728259492299228,-0.567325
2026-02-16,1771242900,-4,up,0.47,21.276596,0.9999999951008214,-0.487437
2026-02-16,1771247700,-2,down,0.84000003,5.0,0.9999999999998845,0.15059197
2026-02-16,1771248600,-6,up,0.61,15.0,0.9999046171781947,-0.626653
2026-02-16,1771250400,-6,up,0.62,16.129032,0.8810064608930823,0.363508
2026-02-16,1771254300,-4,up,0.8,12.5,0.9986045175765773,-0.8112
2026-02-16,1771258200,-2,up,0.91,10.989011,0.999737324544783,0.084266976
2026-02-16,1771259700,-6,up,0.68,14.705882,0.8614852720744323,0.304768
2026-02-16,1771261200,-3,up,0.91,10.989011,0.9999999999999999,-0.91573304
2026-02-16,1771263300,-4,down,0.77,12.987013,0.8411320333889852,0.21760301
2026-02-16,1771263600,-5,down,0.94,10.638298,0.9999987109819771,0.056052003
2026-02-16,1771264500,-6,down,0.78,12.820514,0.9345883790796216,0.20798802
2026-02-16,1771265400,-2,up,0.7,14.285714,0.999171883245644,0.28530002
2026-02-16,1771265700,-6,up,0.79,12.658228,0.8838655789219678,-0.80161303
2026-02-16,1771266600,-5,down,0.36,27.777777,0.9971270289742108,-0.37612802
2026-02-16,1771267200,-2,down,0.7,14.285714,0.7714036336149126,-0.7147
2026-02-16,1771272600,-6,down,0.7,14.285714,1.0,-0.7147
2026-02-16,1771272900,-5,up,0.92,7.0,1.0,-0.925152
2026-02-16,1771274700,-3,down,0.39,25.641027,1.0,-0.406653
2026-02-16,1771276800,-6,up,0.78,12.820514,0.9514073823226331,0.20798802
2026-02-16,1771277400,-2,up,0.8,12.5,0.996400334912894,0.18879999
2026-02-16,1771277700,-6,up,0.85,11.764706,0.9989128911026588,0.14107499
2026-02-16,1771278300,-6,up,0.54,18.518518,0.6091571236825278,-0.557388
2026-02-16,1771278600,-6,down,0.8,12.5,0.947641613288069,0.18879999
2026-02-16,1771279200,-3,down,0.88,4.67,1.0,0.112608
2026-02-16,1771281300,-6,up,0.65,15.384616,0.9966782234987864,-0.66592497
2026-02-16,1771281900,-6,up,0.7,14.285714,0.9999999996663229,0.28530002
2026-02-16,1771282200,-5,down,0.82,12.195122,0.9926417362345504,-0.830332
2026-02-16,1771283100,-4,up,0.78,8.43,0.9999898664210924,0.20798802
2026-02-16,1771283700,-4,down,0.8,12.5,0.9999994843627816,-0.8112
2026-02-16,1771284000,-6,down,0.53,7.0,0.9999999999985096,-0.54743695
2026-02-16,1771284600,-6,up,0.5,20.0,0.9997741438466196,0.4825
2026-02-17,1771286700,-2,up,0.9,11.111112,0.9991381649146357,0.09370002
2026-02-17,1771288200,-6,up,0.78,2.9,0.974693982875845,-0.792012
2026-02-17,1771295400,-6,down,0.59000003,16.949152,0.999957429882342,-0.60693306
2026-02-17,1771296000,-6,up,0.5,20.0,0.9981616572127683,0.4825
2026-02-17,1771296300,-6,up,0.94,10.638298,0.9965569203181228,0.056052003
2026-02-17,1771297800,-6,down,0.82,12.195122,0.9906983996667086,-0.830332
2026-02-17,1771301100,-6,down,0.87,11.494253,0.9999106562306814,0.12208299
2026-02-17,1771301700,-5,down,0.94,10.638298,0.9994661960566598,0.056052003
2026-02-17,1771303200,-6,down,0.48000002,5.0,0.62358309328131,-0.49747202
2026-02-17,1771309800,-6,up,0.59,16.949154,0.6952965241736644,0.39306703
2026-02-17,1771312500,-6,down,0.92,5.76,0.9821457199937691,0.07484798
2026-02-17,1771316400,-6,up,0.94,10.638298,0.9999853287866647,0.056052003
2026-02-17,1771317900,-6,down,0.68,5.0,0.9537376754517216,0.304768
2026-02-17,1771320000,-3,down,0.85,11.764706,0.9999995778601244,0.14107499
2026-02-17,1771320300,-6,down,0.68,13.04,0.9310373262677027,0.304768
2026-02-17,1771320900,-6,down,0.90999997,9.2,0.9880894450936758,0.084267035
2026-02-17,1771322400,-6,up,0.42,18.09,0.9999388250570388,-0.43705198
2026-02-17,1771330500,-5,down,0.44,7.22,0.6517982685377062,-0.457248
2026-02-17,1771337100,-6,down,0.56,5.0,0.9060280235233474,0.422752
2026-02-17,1771338300,-5,down,0.39,5.0,0.7205565085471465,-0.406653
2026-02-17,1771340100,-6,up,0.44,22.727272,0.6827376611658267,-0.457248
2026-02-17,1771344300,-2,up,0.34,1.72,0.5469335892186247,-0.355708
2026-02-17,1771344600,-3,down,0.32,8.0,0.42420146731050556,-0.335232
2026-02-17,1771347900,-6,down,0.94,10.638298,0.9991820124869276,0.056052003
2026-02-17,1771349700,-6,up,0.74,13.513514,0.977443783736617,0.246532
2026-02-17,1771356600,-6,up,0.35,28.571428,0.9998573313759321,0.634075
2026-02-17,1771356900,-3,down,0.38,12.0,0.47287803424047536,-0.396492
2026-02-17,1771361700,-6,up,0.9,11.111112,0.9984084492871466,0.09370002
2026-02-17,1771362000,-6,up,0.37,17.0,0.999465179982186,-0.386317
2026-02-17,1771363800,-6,down,0.86,6.83,0.9926993713126825,0.131572
2026-02-17,1771367400,-6,up,0.72,13.888888,0.9999999538649441,0.26588798
2026-02-17,1771372500,-5,down,0.94,10.638298,0.9950995191406127,0.056052003
2026-02-18,1771374900,-6,down,0.36,27.777777,0.6631027887506056,-0.37612802
2026-02-18,1771377600,-5,up,0.88,11.363636,0.998995431645039,0.112608
2026-02-18,1771383300,-6,down,0.79,12.658228,0.9808253351829327,0.19838698
2026-02-18,1771385700,-6,down,0.31,32.258064,0.3799528844725889,-0.32497302
2026-02-18,1771386600,-6,up,0.49,20.408163,0.9999999999999998,0.49250698
2026-02-18,1771396500,-4,up,0.65,15.384616,0.9998068637343199,0.33407503
2026-02-18,1771397100,-6,up,0.94,10.638298,0.9999978283951477,0.056052003
2026-02-18,1771398900,-6,up,0.37,27.027027,0.49672374651940243,-0.386317
2026-02-18,1771405500,-6,up,0.37,19.18,0.9045831174183434,-0.386317
2026-02-18,1771407300,-6,up,0.9,11.111112,0.9894810616182801,0.09370002
2026-02-18,1771409400,-4,down,0.31,20.0,0.4608539674159694,-0.32497302
2026-02-18,1771410300,-6,down,0.90999997,8.0,1.0,-0.915733
2026-02-18,1771410900,-6,down,0.89,11.235955,0.9566450432060378,0.103147015
2026-02-18,1771416900,-6,down,0.81,12.345679,0.9031571044730763,0.179227
2026-02-18,1771419000,-4,up,0.65,7.64,0.7171908630687611,-0.66592497
2026-02-18,1771420200,-3,up,0.48,5.4,0.9999999938546076,0.50252795
2026-02-18,1771420800,-6,down,0.71000004,3.74,0.8274098099751137,-0.72441304
2026-02-18,1771421100,-6,down,0.39,5.41,0.7332840131940932,0.593347
2026-02-18,1771421700,-6,up,0.44,22.727272,0.7664934916553798,0.542752
2026-02-18,1771423500,-6,up,0.91,10.989011,0.9706733931745157,0.084266976
2026-02-18,1771424400,-6,up,0.56,11.0,0.7837713477928774,-0.577248
2026-02-18,1771425000,-6,up,0.65,15.384616,0.7215919494023108,-0.66592497
2026-02-18,1771426500,-5,up,0.55,18.181818,0.6296202030243413,0.432675
2026-02-18,1771429200,-5,down,0.64,15.625,0.7905009007690181,-0.656128
2026-02-18,1771429800,-4,down,0.42000002,23.809523,0.4971403091520872,-0.437052
2026-02-18,1771435500,-6,down,0.94,10.638298,0.9954251345751117,0.056052003
2026-02-18,1771437900,-3,down,0.85,11.764706,0.9304025939755142,-0.85892504
2026-02-18,1771442700,-5,down,0.76,13.157895,0.9401589762914667,-0.772768
2026-02-18,1771454100,-6,up,0.71,5.04,0.8074525218829061,0.27558702
2026-02-18,1771454400,-6,up,0.31,5.0,0.9405717097147128,-0.32497302
2026-02-18,1771455900,-6,down,0.86,7.0,0.9184690173676195,0.131572
2026-02-18,1771457700,-6,up,0.68,14.705882,0.9836873536352648,-0.69523203
2026-02-18,1771458300,-6,down,0.49,4.95,0.9342089182344984,-0.507493
2026-02-18,1771458900,-6,up,0.4,12.0,0.999083878059343,-0.41680002
2026-02-19,1771459200,-6,down,0.89,11.235955,0.9996190475404853,0.103147015
2026-02-19,1771462200,-6,down,0.85,5.7,0.999624086898234,0.14107499
2026-02-19,1771463100,-6,up,0.34,7.58,0.9643294265127353,0.644292
2026-02-19,1771464300,-5,down,0.84000003,7.0,0.9323314078274029,-0.84940803
2026-02-19,1771465500,-6,down,0.65,15.384616,0.7776439126190087,-0.66592497
2026-02-19,1771467000,-6,up,0.73,13.698629,0.9358623148482097,-0.743797
2026-02-19,1771471500,-6,down,0.94,10.638298,0.9998028969123955,-0.943948
2026-02-19,1771472700,-4,down,0.92,7.0,0.999908924073898,0.07484798
2026-02-19,1771475700,-6,up,0.91,7.0,0.9902042407847381,0.084266976
2026-02-19,1771478700,-6,up,0.54,18.518518,0.9234047002125341,0.442612
