date,wts,t_rel,side,px,shares,fair,pnl_share
2026-04-05,1775386200,-2,down,0.45,22.222223,0.8071894837233808,-0.467325
2026-04-05,1775386500,-6,up,0.33,15.0,0.8719551289947817,0.65452296
2026-04-05,1775386800,-5,up,0.89,11.235955,0.9963671882104577,0.103147015
2026-04-05,1775387100,-6,up,0.48,10.61,0.6038480817374918,-0.497472
2026-04-05,1775387400,-4,up,0.31,13.0,0.6142428775405011,-0.32497302
2026-04-05,1775388600,-6,down,0.44,13.13,0.9999783614282338,-0.457248
2026-04-05,1775389500,-6,down,0.85,8.82,0.9940607597291279,0.14107499
2026-04-05,1775389800,-6,down,0.51,19.607843,0.6005204576575984,-0.527493
2026-04-05,1775390100,-6,up,0.87,10.0,0.982040092131106,0.12208299
2026-04-05,1775400000,-6,up,0.47,4.25,0.9417931827438831,0.512563
2026-04-05,1775400300,-6,down,0.89,10.0,0.9999999999999994,0.103147015
2026-04-05,1775401800,-6,up,0.33,30.30303,1.0,0.65452296
2026-04-05,1775403000,-6,up,0.44,22.727272,0.688922094087846,-0.457248
2026-04-05,1775404200,-4,down,0.94,10.638298,0.9991988928520594,0.056052003
2026-04-05,1775412600,-6,up,0.87,10.0,0.9999998852426517,0.12208299
2026-04-05,1775414700,-5,up,0.37,27.027027,0.45033264695372627,-0.386317
2026-04-05,1775415300,-6,down,0.52,15.37,0.8603863970834817,-0.537472
2026-04-05,1775415900,-6,up,0.88,11.363636,0.9999999999999286,0.112608
2026-04-05,1775418600,-6,up,0.91,10.0,1.0,0.084266976
2026-04-05,1775419200,-5,up,0.52,7.07,0.9377941489588064,-0.537472
2026-04-05,1775421000,-6,up,0.85,11.764706,0.9753868565368707,0.14107499
2026-04-05,1775424900,-6,down,0.73,11.57,0.9368138245043256,-0.743797
2026-04-05,1775430000,-6,down,0.83,10.52,0.9749409917268799,0.16012302
2026-04-06,1775433900,-6,down,0.38,20.0,0.4677510058608948,-0.396492
2026-04-06,1775437500,-6,up,0.8,12.5,0.9070130915990594,-0.8112
2026-04-06,1775438100,-6,up,0.53,18.867926,0.8172632952721415,0.45256302
2026-04-06,1775439900,-4,up,0.45,22.222223,0.9999999993278328,-0.467325
2026-04-06,1775440200,-6,up,0.63,15.873016,0.9952187468715765,-0.646317
2026-04-06,1775440500,-6,down,0.86,11.627907,0.9688828438368917,-0.868428
2026-04-06,1775441100,-5,down,0.42000002,23.809523,0.8067076859764053,-0.437052
2026-04-06,1775443200,-6,down,0.94,10.638298,1.0,0.056052003
2026-04-06,1775447100,-6,down,0.74,3.31,0.9999983472788384,0.246532
2026-04-06,1775449200,-6,down,0.81,0.11,0.990907125205313,0.179227
2026-04-06,1775449800,-6,up,0.94,3.82,1.0,0.056052003
2026-04-06,1775450400,-6,down,0.94,10.638298,0.9999998247244376,0.056052003
2026-04-06,1775451000,-6,up,0.92,10.869565,1.0,0.07484798
2026-04-06,1775452200,-6,down,0.93,10.752688,0.9999998346899396,0.065442994
2026-04-06,1775452500,-5,up,0.61,10.0,0.8415508719332221,0.37334698
2026-04-06,1775454000,-6,up,0.82,12.195122,0.9756444076064864,0.169668
