date,wts,t_rel,side,px,shares,pnl_share
2026-01-16,1768600800,2,down,0.8100000023841858,500.0,0.17922699771928788
2026-01-17,1768608000,2,down,0.75,7.159999847412109,0.236875
2026-01-17,1768611600,2,down,0.3799999952316284,477.80999755859375,0.6035080048484802
2026-01-18,1768716000,2,down,0.6899999976158142,198.8000030517578,0.29502700232076645
2026-01-18,1768723200,2,up,0.8899999856948853,146.88999938964844,0.10314701352405549
2026-01-18,1768726800,2,up,0.8299999833106995,67.88999938964844,0.16012301591825487
2026-01-18,1768737600,2,down,0.48000001907348633,21.309999465942383,0.5025279808731079
2026-01-18,1768741200,2,up,0.8100000023841858,168.6699981689453,0.17922699771928788
2026-01-18,1768744800,2,down,0.8599999994039536,190.86000061035156,0.1315720005660057
2026-01-18,1768755600,2,up,0.9700000286102295,162.5,0.027962973272323666
2026-01-18,1768762800,2,down,0.9700000006705523,74.13999938964844,0.027962999373570083
2026-01-18,1768773600,2,up,0.5099999904632568,500.0,0.47250700952339175
2026-01-18,1768777200,2,down,0.5099999904632568,500.0,0.47250700952339175
2026-01-30,1769778000,2,down,0.9600000008940697,494.7900085449219,0.037311999163508414
2026-01-30,1769778000,35,down,0.9600000008940697,5.209991455078125,0.037311999163508414
2026-03-08,1772946000,3,up,0.5699999928474426,318.0,0.4128430070824623
2026-03-08,1772946000,4,up,0.5600000023841858,45.0,0.42275199763584137
2026-03-08,1772946000,5,up,0.5600000023841858,75.0,0.42275199763584137
2026-03-08,1772946000,6,up,0.5600000023841858,62.0,0.42275199763584137
2026-03-08,1772949600,19,up,0.949999988079071,500.0,0.04667501116991044
2026-03-30,1774911600,2,up,0.9599999785423279,5.0,0.037312020075798064
2026-04-20,1776697200,2,up,0.5299999713897705,222.91000366210938,0.4525630284900666
2026-04-23,1776985200,2,up,0.5,500.0,0.4825
2026-04-28,1777374000,2,down,0.48000001907348633,6.0,0.5025279808731079
2026-04-28,1777374000,21,down,0.48000001907348633,6.0,0.5025279808731079
