date,wts,t_rel,side,px,shares,pnl_share
2026-01-08,1767911400,2,down,0.8599999994039536,71.12999725341797,0.1315720005660057
2026-01-08,1767912300,2,up,0.7900000214576721,103.5,0.1983869794135094
2026-01-08,1767914100,2,up,0.5099999904632568,500.0,0.47250700952339175
2026-01-08,1767915900,2,down,0.3199999928474426,500.0,0.6647680073328018
2026-01-09,1767981600,2,down,0.6699999868869781,148.74000549316406,0.3145230128009319
2026-01-09,1767983400,2,up,0.8199999928474426,353.79998779296875,0.1696680068321228
2026-01-09,1767984300,2,down,0.11000001430511475,117.75,-0.116853015086174
2026-01-09,1767987000,2,up,0.8199999928474426,5.900000095367432,0.1696680068321228
2026-01-09,1767988800,2,up,0.550000011920929,241.64999389648438,0.43267498816251754
2026-01-09,1767991500,2,up,0.7099999785423279,5.0,0.2755870208268166
2026-01-09,1767992400,2,up,0.9599999785423279,500.0,0.037312020075798064
2026-01-09,1767993300,2,up,0.9100000262260437,500.0,0.08426697527933126
2026-01-09,1767997800,2,down,0.5800000131130219,500.0,0.402947987033844
2026-01-09,1767998700,2,up,0.4699999988079071,287.6199951171875,0.5125630011970996
2026-01-10,1768069800,2,up,0.5199999809265137,500.0,0.4625280190200806
2026-01-10,1768072500,2,up,0.5,500.0,0.4825
2026-01-10,1768074300,2,down,0.6500000059604645,253.58999633789062,0.33407499416470526
2026-01-10,1768081500,2,down,0.4599999785423279,354.0299987792969,0.5226120215778352
2026-01-10,1768083300,2,up,0.5600000023841858,500.0,0.42275199763584137
2026-01-10,1768086900,2,up,0.5099999904632568,500.0,0.47250700952339175
2026-01-11,1768151700,2,down,0.9299999997019768,500.0,0.06544300028008222
2026-01-11,1768159800,2,down,0.5099999904632568,500.0,0.47250700952339175
2026-01-11,1768160700,2,down,0.5099999904632568,500.0,0.47250700952339175
2026-01-11,1768162500,2,down,0.9299999997019768,500.0,0.06544300028008222
2026-01-11,1768166100,2,down,0.9700000006705523,12.050000190734863,0.027962999373570083
2026-01-11,1768171500,2,down,0.5099999904632568,272.1199951171875,0.47250700952339175
2026-01-11,1768172400,2,up,0.5099999904632568,178.5,0.47250700952339175
2026-01-11,1768173300,2,up,0.8100000023841858,500.0,0.17922699771928788
2026-01-11,1768174200,2,up,0.8600000143051147,434.2300109863281,0.13157198641586304
2026-01-11,1768175100,2,up,0.7099999785423279,456.4200134277344,0.2755870208268166
2026-01-12,1768193100,2,down,0.3500000238418579,124.0,0.6340749756574631
2026-01-12,1768199400,2,down,0.5,414.8999938964844,0.4825
2026-01-12,1768202100,2,up,0.6700000166893005,500.0,0.3145229837079048
2026-01-12,1768204800,2,up,0.9399999976158142,395.7900085449219,0.056052002237319945
2026-01-12,1768205700,2,down,0.9299999997019768,10.8100004196167,0.06544300028008222
2026-01-12,1768207500,2,up,0.6700000166893005,500.0,0.3145229837079048
2026-01-12,1768208400,2,up,0.7300000190734863,5.0,0.25620298154067994
2026-01-12,1768209300,2,up,0.6399999856948853,500.0,-0.6561279859752654
2026-01-12,1768210200,2,up,0.7099999785423279,178.88999938964844,0.2755870208268166
2026-01-12,1768212000,2,down,0.3500000238418579,500.0,0.6340749756574631
2026-01-12,1768212900,2,down,0.5,500.0,0.4825
2026-01-12,1768213800,2,down,0.7699999958276749,79.54000091552734,0.21760300401461125
2026-01-12,1768215600,2,up,0.550000011920929,500.0,0.43267498816251754
2026-01-12,1768250700,2,up,0.44999998807907104,79.77999877929688,0.5326750120043755
2026-01-12,1768252500,2,down,0.880000002682209,99.54000091552734,0.1126079974604845
2026-01-12,1768260600,2,up,0.12999999523162842,10.0,-0.13791699498462676
2026-01-13,1768323600,2,down,0.2799999713897705,245.92999267578125,0.7058880294914246
2026-01-13,1768324500,2,up,0.4300000071525574,298.69000244140625,0.5528429927773476
2026-01-13,1768325400,2,down,0.9099999964237213,34.939998626708984,0.08426700337100029
2026-01-13,1768326300,2,down,0.5999999940395355,2.609999895095825,0.38320000587701797
2026-01-13,1768327200,2,up,0.9399999976158142,500.0,0.056052002237319945
2026-01-13,1768328100,2,down,0.25,500.0,-0.263125
2026-01-13,1768329000,2,up,0.4099999964237213,14.0,0.5730670036213398
2026-01-13,1768329900,2,up,0.25999999046325684,500.0,0.7265320098571777
2026-01-13,1768332600,2,up,0.8999999761581421,142.8300018310547,0.0937000225067139
2026-01-13,1768334400,2,up,0.8399999737739563,500.0,0.15059202497768406
2026-01-13,1768335300,2,up,0.46000000834465027,500.0,-0.4773880083913803
2026-01-13,1768336200,2,down,0.7900000065565109,500.0,0.19838699370968343
2026-01-13,1768337100,2,up,0.550000011920929,6.21999979019165,0.43267498816251754
2026-01-13,1768338000,2,down,0.5399999916553497,500.0,0.44261200829792025
2026-01-13,1768342500,2,down,0.760000005364418,500.0,0.22723199483084677
2026-01-13,1768345200,2,down,0.6200000047683716,500.0,0.36350799531173705
2026-01-13,1768346100,2,down,0.5399999916553497,500.0,0.44261200829792025
2026-01-14,1768369500,2,down,0.6299999952316284,89.0,0.3536830046815872
2026-01-14,1768374000,2,up,0.75,120.4800033569336,0.236875
2026-01-14,1768374900,2,down,0.5300000011920929,52.150001525878906,0.4525629988129139
2026-01-14,1768375800,2,up,0.9100000262260437,252.7100067138672,0.08426697527933126
2026-01-14,1768377600,2,up,0.6700000166893005,178.0,0.3145229837079048
2026-01-14,1768378500,2,down,0.5300000011920929,126.33999633789062,0.4525629988129139
2026-01-14,1768379400,2,down,0.5200000107288361,500.0,0.4625279893012047
2026-01-14,1768380300,2,down,0.8999999985098839,111.36000061035156,0.09370000140666962
2026-01-14,1768382100,2,down,0.7999999970197678,20.079999923706055,0.1888000028550625
2026-01-14,1768383000,2,down,0.9600000008940697,159.74000549316406,0.037311999163508414
2026-01-14,1768384800,2,up,0.5299999713897705,500.0,0.4525630284900666
2026-01-14,1768386600,2,up,0.8299999833106995,156.0,0.16012301591825487
2026-01-14,1768387500,2,down,0.5,123.2300033569336,0.4825
2026-01-14,1768389300,2,up,0.7400000095367432,500.0,0.24653199078369142
2026-01-15,1768435200,13,up,0.07999999821186066,271.0,0.914848001893282
2026-01-15,1768460400,2,down,0.1600000262260437,438.3399963378906,0.8305919725255967
2026-01-15,1768463100,2,up,0.4699999988079071,13.0,0.5125630011970996
2026-01-15,1768463100,4,up,0.03999999910593033,96.0,0.9573120009516478
2026-01-15,1768464000,20,down,0.8499999940395355,128.9199981689453,0.14107500566840173
2026-01-15,1768464900,2,down,0.6500000059604645,167.33999633789062,0.33407499416470526
2026-01-15,1768470300,20,down,0.5399999916553497,44.47999954223633,0.44261200829792025
2026-01-15,1768470300,21,down,0.9499999992549419,17.559999465942383,0.046675000698119404
2026-01-15,1768484700,2,up,0.5199999809265137,500.0,0.4625280190200806
2026-01-15,1768488300,2,up,0.8100000023841858,22.440000534057617,0.17922699771928788
2026-01-15,1768489200,2,up,0.30000001192092896,15.539999961853027,0.685299987745285
2026-01-15,1768490100,2,down,0.6200000047683716,8.380000114440918,0.36350799531173705
2026-01-15,1768491000,2,down,0.8299999982118607,113.79000091552734,0.16012300170552732
2026-01-15,1768491900,2,up,0.5,231.85000610351562,0.4825
2026-01-15,1768494600,2,up,0.550000011920929,198.6699981689453,0.43267498816251754
2026-01-15,1768495500,2,down,0.20999997854232788,47.22999954223633,0.7783870223288536
2026-01-15,1768496400,2,down,0.9400000013411045,500.0,0.05605199874150753
2026-01-15,1768500900,2,down,0.49000000953674316,500.0,0.4925069904499054
2026-01-15,1768501800,2,down,0.44999998807907104,500.0,0.5326750120043755
2026-01-15,1768504500,2,down,0.8900000005960464,500.0,0.10314699943649769
2026-01-15,1768509900,2,down,0.4399999976158142,125.2699966430664,0.542752002404213
2026-01-15,1768516200,2,down,0.9700000006705523,500.0,0.027962999373570083
2026-01-16,1768522500,2,up,0.28999999165534973,5.5,0.695587008589983
2026-01-16,1768526100,2,up,0.5699999928474426,191.35000610351562,0.4128430070824623
2026-01-16,1768527000,2,down,0.38999998569488525,316.8999938964844,0.5933470145254135
2026-01-16,1768527900,2,up,0.8199999928474426,5.0,0.1696680068321228
2026-01-16,1768528800,2,down,0.8700000047683716,168.25,0.12208299547863007
2026-01-16,1768529700,2,up,0.49000000953674316,137.88999938964844,0.4925069904499054
2026-01-16,1768530600,2,down,0.8100000023841858,266.5,0.17922699771928788
2026-01-16,1768531500,2,up,0.8600000143051147,131.1999969482422,0.13157198641586304
2026-01-16,1768532400,2,up,0.75,193.72000122070312,0.236875
2026-01-16,1768533300,2,down,0.7199999988079071,64.47000122070312,0.2658880011553764
2026-01-16,1768534200,2,down,0.880000002682209,10.0,0.1126079974604845
2026-01-16,1768535100,2,down,0.880000002682209,366.1499938964844,0.1126079974604845
2026-01-16,1768536000,2,up,0.8399999737739563,102.25,0.15059202497768406
2026-01-16,1768536900,2,down,0.1600000262260437,500.0,0.8305919725255967
2026-01-16,1768537800,2,down,0.8499999940395355,75.27999877929688,0.14107500566840173
2026-01-16,1768538700,2,up,0.27000001072883606,416.5199890136719,0.7162029889256954
2026-01-16,1768560300,2,down,0.7400000095367432,139.41000366210938,0.24653199078369142
2026-01-16,1768564800,2,up,0.699999988079071,148.49000549316406,0.28530001158714297
2026-01-16,1768565700,2,up,0.6700000166893005,500.0,0.3145229837079048
2026-01-16,1768566600,2,down,0.8499999940395355,370.5299987792969,0.14107500566840173
2026-01-16,1768567500,2,down,0.9600000008940697,149.69000244140625,0.037311999163508414
2026-01-16,1768568400,2,up,0.949999988079071,24.0,0.04667501116991044
2026-01-16,1768569300,2,up,0.8999999761581421,24.670000076293945,0.0937000225067139
2026-01-16,1768570200,2,down,0.8499999940395355,145.27000427246094,0.14107500566840173
2026-01-16,1768571100,2,up,0.5,194.6999969482422,0.4825
2026-01-16,1768572000,2,up,0.49000000953674316,367.2900085449219,-0.5074930095500946
2026-01-16,1768573800,2,down,0.9400000013411045,452.9599914550781,0.05605199874150753
2026-01-16,1768574700,2,down,0.23000001907348633,352.260009765625,0.757602980205536
2026-01-16,1768576500,2,down,0.9700000006705523,500.0,0.027962999373570083
2026-01-16,1768577400,2,down,0.8299999982118607,5.0,0.16012300170552732
2026-01-16,1768579200,2,up,0.9100000262260437,48.25,0.08426697527933126
2026-01-16,1768580100,2,up,0.8799999952316284,26.579999923706055,0.11260800451469422
2026-01-16,1768581000,2,up,0.5600000023841858,15.199999809265137,0.42275199763584137
2026-01-16,1768581900,2,down,0.3700000047683716,10.180000305175781,0.613682995144844
2026-01-16,1768582800,2,down,0.75,70.91000366210938,0.236875
2026-01-16,1768583700,2,down,0.8999999985098839,5.0,0.09370000140666962
2026-01-16,1768584600,2,up,0.9700000286102295,206.0,0.027962973272323666
2026-01-16,1768585500,2,up,0.4399999976158142,5.0,0.542752002404213
2026-01-16,1768591800,2,up,0.8700000047683716,47.5099983215332,0.12208299547863007
2026-01-16,1768592700,2,up,0.9200000166893005,500.0,0.07484798429203035
2026-01-16,1768594500,2,up,0.949999988079071,238.33999633789062,0.04667501116991044
2026-01-16,1768596300,2,up,0.9300000071525574,500.0,0.06544299327802658
2026-01-16,1768597200,2,down,0.9499999992549419,500.0,0.046675000698119404
2026-01-16,1768598100,2,up,0.49000000953674316,336.8699951171875,0.4925069904499054
2026-01-16,1768599000,2,up,0.2800000011920929,107.0999984741211,0.7058879987711907
2026-01-16,1768599900,2,down,0.8400000035762787,10.0,0.15059199659395217
2026-01-16,1768601700,2,down,0.1600000262260437,28.729999542236328,0.8305919725255967
2026-01-16,1768602600,2,up,0.2199999988079071,500.0,0.7679880012388229
2026-01-16,1768603500,2,up,0.8100000023841858,500.0,0.17922699771928788
2026-01-16,1768604400,2,up,0.30000001192092896,195.14999389648438,0.685299987745285
2026-01-16,1768605300,2,up,0.7699999809265137,33.47999954223633,0.21760301835250856
