date,wts,t_rel,side,px,shares,fair,pnl_share
2025-11-25,1764070200,-6,up,0.71,14.084508,0.7990396141425321,0.27558702
2025-11-25,1764073800,-6,up,0.84,11.904762,0.9087279532262361,0.15059203
2025-11-25,1764094500,-5,up,0.93,10.752688,0.9872951789071379,0.065442994
2025-11-26,1764141300,-6,down,0.88,10.0,0.9999995432840824,0.112608
2025-11-26,1764145800,-6,down,0.39999998,25.000002,0.999999999999903,0.58320004
2025-11-26,1764166500,-6,down,0.49,10.0,0.732686871510809,-0.507493
2025-11-26,1764174600,-5,up,0.6,16.666666,0.9999999999987513,0.3832
2025-11-26,1764179100,-6,up,0.91,10.989011,1.0,0.084266976
2025-11-26,1764180000,-6,up,0.49,8.0,1.0,0.49250698
2025-11-26,1764180900,-6,up,0.5,20.0,1.0,0.4825
2025-11-27,1764267300,-5,up,0.42,10.0,0.5048730805822141,-0.43705198
2025-11-27,1764283500,-6,up,0.68,14.705882,0.9999999989864148,0.304768
2025-11-27,1764285300,-6,down,0.51,19.607843,1.0,0.472507
2025-11-28,1764320400,-6,down,0.68,14.705882,0.9999705249943063,0.304768
2025-11-28,1764329400,-6,up,0.38,26.31579,0.8942595346845967,-0.396492
2025-11-28,1764349200,-6,down,0.53,18.867926,0.9869082340377727,0.45256302
2025-11-28,1764369000,-6,up,0.5,14.85,1.0,0.4825
2025-11-28,1764369900,-6,up,0.5,20.0,0.9999999999890863,0.4825
2025-11-28,1764370800,-6,down,0.51,19.607843,0.9229282233676515,0.472507
2025-11-28,1764371700,-6,down,0.51,19.607843,1.0,0.472507
2025-11-28,1764372600,-6,up,0.53,18.867926,0.9998827092375389,0.45256302
2025-11-29,1764382500,-2,down,0.93,10.752688,0.9850214204943308,0.065442994
2025-11-29,1764405900,-6,down,0.31,12.5,0.39770923385800394,-0.32497302
2025-11-29,1764420300,-6,down,0.73,13.698629,0.9996176390607355,0.256203
2025-11-29,1764421200,-5,up,0.31,32.258064,0.559695134421398,0.675027
2025-11-29,1764426600,-6,up,0.35,28.571428,0.46031391539388244,0.634075
2025-11-29,1764430200,-6,down,0.87,11.494253,0.9999668629009418,0.12208299
2025-11-29,1764436500,-6,up,0.6,16.666666,0.9484412483642397,0.3832
2025-11-29,1764457200,-6,down,0.5,20.0,1.0,0.4825
2025-11-29,1764459000,-6,up,0.58,17.24138,0.9999999999769775,0.40294802
2025-11-30,1764466200,-6,up,0.87,11.494253,0.9834332844372256,0.12208299
2025-11-30,1764517500,-6,up,0.94,10.638298,0.9999999999999999,0.056052003
2025-11-30,1764524700,-6,up,0.45,22.222223,0.9999787541079155,-0.467325
2025-11-30,1764527400,-6,down,0.42000002,10.0,0.8192525527750201,-0.437052
2025-11-30,1764529200,-6,down,0.88,11.363636,0.98859328818013,0.112608
2025-11-30,1764538200,-6,down,0.66999996,14.925374,0.9649158657747424,0.31452304
2025-11-30,1764542700,-6,up,0.51,19.607843,1.0,0.472507
2025-11-30,1764545400,-6,up,0.51,19.607843,0.6713397634685541,-0.527493
2025-12-01,1764558900,-6,down,0.86,11.627907,0.9754441534069372,0.131572
2025-12-01,1764587700,-5,up,0.34,20.0,0.6781619820104678,-0.355708
2025-12-01,1764600300,-6,up,0.48,20.833334,0.8954195811188299,0.50252795
2025-12-01,1764617400,-6,up,0.51,10.0,0.7858706005665062,0.472507
2025-12-01,1764621900,-5,down,0.6,16.666666,0.7340383436840141,-0.6168
2025-12-01,1764625500,-2,up,0.6,16.666666,0.8969912317207676,0.3832
2025-12-01,1764629100,-6,down,0.32,0.86,1.0,0.664768
2025-12-01,1764630000,-6,down,0.51,19.607843,1.0,0.472507
2025-12-02,1764635400,-6,down,0.38,20.0,0.9685754543003701,-0.396492
2025-12-02,1764661500,-6,up,0.6,5.0,0.8141746810809414,0.3832
2025-12-02,1764665100,-6,down,0.93,10.752688,0.9885399063712978,-0.934557
2025-12-02,1764677700,-6,up,0.9,10.0,0.9737971445817863,0.09370002
2025-12-02,1764701100,-6,up,0.63,15.873016,0.9976019671575969,0.353683
2025-12-02,1764716400,-6,down,0.56,15.0,1.0,0.422752
2025-12-02,1764718200,-6,down,0.87,11.494253,1.0,0.12208299
2025-12-02,1764719100,-6,down,0.5,20.0,1.0,0.4825
2025-12-03,1764748800,-3,down,0.9,11.111112,0.9906595578886791,0.09370002
2025-12-03,1764758700,-6,down,0.61,16.393442,0.864452545284556,0.37334698
2025-12-03,1764766800,-6,down,0.37,27.027027,0.4849233324105603,-0.386317
2025-12-03,1764801000,-6,up,0.51,19.607843,1.0,0.472507
2025-12-03,1764801900,-6,up,0.85,11.764706,1.0,0.14107499
2025-12-03,1764802800,-6,down,0.51,19.607843,0.9026370431789925,0.472507
2025-12-04,1764809100,-6,up,0.35,28.571428,0.5277565577840525,0.634075
2025-12-04,1764827100,-6,up,0.46,10.4,0.6940593916057194,0.522612
2025-12-04,1764839700,-6,up,0.47,21.276596,0.5377218476061278,0.512563
2025-12-04,1764879300,-4,up,0.55,18.181818,0.6533775314500695,0.432675
2025-12-04,1764888300,-6,down,0.48000002,20.833332,1.0,0.50252795
2025-12-04,1764890100,-6,down,0.5,20.0,1.0,0.4825
2025-12-04,1764891000,-6,down,0.51,19.607843,1.0,0.472507
2025-12-04,1764891900,-6,down,0.41000003,24.390242,0.9999999982351583,0.57306695
2025-12-05,1764924300,-6,up,0.6,12.93,1.0,0.3832
2025-12-05,1764969300,-5,down,0.7,14.285714,0.7693582959653074,0.28530002
2025-12-05,1764974700,-6,down,0.33999997,19.68,0.9999999993318587,0.644292
2025-12-06,1764992700,-5,up,0.5,20.0,0.7579713426655221,0.4825
2025-12-06,1765046700,-6,up,0.64,15.625,0.9918961186961719,-0.656128
2025-12-06,1765053900,-6,up,0.88,11.363636,1.0,0.112608
2025-12-06,1765060200,-6,down,0.51,19.607843,0.9359154101308255,0.472507
2025-12-06,1765061100,-6,down,0.55,18.181818,0.9999997559936225,0.432675
2025-12-06,1765062000,-6,down,0.5,20.0,1.0,0.4825
2025-12-07,1765074600,-6,up,0.67,14.925373,0.9837118520756972,-0.685477
2025-12-07,1765089000,-2,down,0.5,20.0,1.0,-0.5175
2025-12-07,1765099800,-6,down,0.37,27.027027,0.9799509595227802,-0.386317
2025-12-07,1765118700,-6,up,0.37,27.027027,0.6446795567148491,-0.386317
2025-12-08,1765172700,-6,down,0.78,12.820514,0.9988065737340355,0.20798802
2025-12-08,1765211400,-5,down,0.84000003,11.904761,0.977082638660265,0.15059197
2025-12-08,1765232100,-6,down,0.93,5.0,0.9898126756982554,0.065442994
2025-12-08,1765235700,-6,down,0.52,19.23077,1.0,0.46252802
2025-12-08,1765236600,-6,down,0.48000002,20.833332,1.0,0.50252795
2025-12-08,1765237500,-6,up,0.51,19.607843,0.9633626499040966,0.472507
2025-12-09,1765269000,-6,down,0.86,11.627907,0.9895890241931314,-0.868428
2025-12-09,1765279800,-6,down,0.73,13.698629,0.9999999975718656,0.256203
2025-12-09,1765288800,-2,down,0.47000003,21.276594,0.9998368201763597,0.512563
2025-12-09,1765316700,-6,down,0.32999998,30.303032,0.4014282221864943,0.654523
2025-12-09,1765317600,-6,down,0.52,5.0,0.7099908120824261,-0.537472
2025-12-09,1765320300,-6,down,0.5,20.0,0.9999999540519519,0.4825
2025-12-09,1765321200,-6,down,0.51,19.607843,1.0,0.472507
2025-12-09,1765323000,-6,up,0.51,19.607843,1.0,0.472507
2025-12-10,1765349100,-4,up,0.91,10.989011,0.9814359175191261,0.084266976
2025-12-10,1765354500,-5,up,0.9,11.111112,0.9975027829274223,-0.90629995
2025-12-10,1765356300,-5,down,0.58000004,17.241379,0.8154081687811745,0.40294796
2025-12-10,1765357200,-2,down,0.8,12.5,0.8855272751348093,0.18879999
2025-12-10,1765389600,-6,up,0.9,11.111112,0.9958477226439104,0.09370002
2025-12-10,1765407600,-6,down,0.51,19.607843,1.0,0.472507
2025-12-10,1765408500,-6,down,0.68,14.705882,1.0,0.304768
2025-12-10,1765409400,-6,down,0.5,20.0,1.0,0.4825
2025-12-11,1765452600,-6,down,0.7,14.285714,0.7807522245191594,0.28530002
2025-12-11,1765458900,-5,up,0.68,7.0,0.7931859095893641,0.304768
2025-12-11,1765474200,-3,down,0.9,2.77,0.9999999932654258,0.09370002
2025-12-11,1765494000,-6,up,0.81,12.345679,0.9999999999999966,0.179227
2025-12-11,1765496700,-6,down,0.5,20.0,1.0,0.4825
2025-12-12,1765505700,-6,up,0.5,20.0,0.7015776995978174,-0.5175
2025-12-12,1765522800,-6,down,0.48000002,20.833332,0.8900144590236838,-0.49747202
2025-12-12,1765550700,-3,down,0.35000002,28.571426,0.42161057007857716,-0.365925
2025-12-12,1765570500,-6,down,0.9,8.4,0.968759612026875,0.09370002
2025-12-12,1765580400,-6,up,0.72,13.888888,0.9984945148177286,0.26588798
2025-12-12,1765581300,-6,down,0.6,16.666666,1.0,0.3832
2025-12-13,1765602000,-6,up,0.76,13.157895,1.0,-0.772768
2025-12-13,1765665000,-6,up,0.91,10.989011,0.9999999999999999,0.084266976
2025-12-14,1765695600,-6,down,0.53999996,18.51852,0.9840421874829477,-0.55738795
2025-12-14,1765719000,-6,down,0.64,3.75,0.7185349388830984,-0.656128
2025-12-14,1765725300,-5,down,0.75,13.333333,0.8908371872955139,0.236875
2025-12-14,1765730700,-5,up,0.31,32.258064,0.7811246786731904,0.675027
2025-12-14,1765733400,-6,down,0.69,14.492754,0.8233624446564417,0.295027
2025-12-14,1765755000,-6,up,0.31,32.258064,0.4339843733408109,0.675027
2025-12-14,1765755900,-6,up,0.91,10.989011,1.0,0.084266976
2025-12-15,1765756800,-4,down,0.52,19.23077,0.5984621698858139,-0.537472
2025-12-15,1765787400,-6,down,0.93,10.752688,1.0,0.065442994
2025-12-15,1765797300,-6,up,0.88,11.363636,1.0,0.112608
2025-12-15,1765815300,-6,up,0.87,11.494253,0.9854171586363586,0.12208299
2025-12-15,1765840500,-6,down,0.53,18.867926,1.0,0.45256302
2025-12-16,1765859400,-6,down,0.45,5.0,0.5474325301280958,-0.467325
2025-12-16,1765890000,-2,up,0.74,1.39,0.9378907134373479,0.246532
2025-12-16,1765925100,-6,down,0.69,14.492754,0.9997317396362149,0.295027
2025-12-16,1765926900,-6,down,0.51,19.607843,1.0,0.472507
2025-12-16,1765927800,-6,up,0.55,5.0,1.0,0.432675
2025-12-16,1765928700,-6,up,0.51,19.607843,1.0,0.472507
2025-12-17,1765959300,-6,down,0.51,19.607843,1.0,0.472507
2025-12-18,1766022300,-6,down,0.94,10.638298,0.9999999984728889,0.056052003
2025-12-18,1766085300,-5,down,0.47000003,21.276594,0.5969908440797338,-0.48743704
2025-12-18,1766097900,-6,down,0.51,19.607843,0.6360047344290132,0.472507
2025-12-18,1766099700,-6,down,0.5,20.0,1.0,0.4825
2025-12-18,1766101500,-6,up,0.33,30.30303,0.9999999999999999,0.65452296
2025-12-19,1766108700,-6,up,0.4,8.0,0.50238134743668,-0.41680002
2025-12-19,1766143800,-6,down,0.56,17.857143,0.9678497588820774,-0.577248
2025-12-19,1766185200,-6,down,0.7,14.285714,1.0,0.28530002
2025-12-19,1766186100,-6,up,0.49,20.408163,1.0,0.49250698
2025-12-20,1766188800,-3,down,0.84000003,11.904761,0.9459107470264772,0.15059197
2025-12-21,1766301300,-2,down,0.55,18.181818,0.999999964643463,0.432675
2025-12-21,1766317500,-6,down,0.93,10.752688,0.9999997691278937,0.065442994
2025-12-21,1766356200,-6,up,0.49,20.408163,0.9998360729959118,0.49250698
2025-12-21,1766357100,-6,up,0.5,20.0,1.0,0.4825
2025-12-21,1766358000,-6,up,0.84,11.904762,0.9999999999999032,0.15059203
2025-12-21,1766359800,-6,up,0.48,10.0,0.9999999997931754,0.50252795
2025-12-22,1766376000,-6,up,0.62,16.129032,0.9838099235194695,0.363508
2025-12-22,1766395800,-6,up,0.86,11.627907,0.940192386984451,0.131572
2025-12-22,1766416500,-6,up,0.94,5.0,0.9945141416751477,-0.943948
2025-12-22,1766424600,-4,down,0.86,4.24,0.9529230217086176,0.131572
2025-12-22,1766436300,-5,up,0.42,5.0,0.5256003868422409,0.56294805
2025-12-22,1766440800,-6,up,0.83,8.0,0.9275643938160711,0.16012302
2025-12-22,1766444400,-6,down,0.5,20.0,0.9999898214205344,0.4825
2025-12-22,1766447100,-6,up,0.5,20.0,1.0,0.4825
2025-12-23,1766452500,-4,down,0.53999996,4.0,0.9999999999877146,0.44261205
2025-12-23,1766466000,-6,down,0.92,10.869565,0.9999966993096654,0.07484798
2025-12-23,1766468700,-3,down,0.64,15.625,0.9912215155976771,0.343872
2025-12-23,1766523600,-6,up,0.36,27.777777,0.9389486301089928,-0.37612802
2025-12-23,1766526300,-6,up,0.73,12.0,0.8203539149162892,0.256203
2025-12-23,1766528100,-6,down,0.5,20.0,0.6237930436205954,0.4825
2025-12-24,1766565000,-4,up,0.88,11.363636,0.9507206390420199,0.112608
2025-12-24,1766569500,-2,up,0.89,11.235955,0.999999999264051,0.103147015
2025-12-24,1766617200,-6,down,0.53999996,18.51852,1.0,0.44261205
2025-12-24,1766618100,-6,down,0.73,13.698629,1.0,0.256203
2025-12-24,1766619900,-6,up,0.52,19.23077,1.0,0.46252802
2025-12-25,1766654100,-6,down,0.82,12.195122,0.9780949920508736,0.169668
2025-12-25,1766655000,-5,up,0.88,11.363636,0.9964843914475798,0.112608
2025-12-25,1766663100,-6,down,0.9,11.111112,1.0,0.09370002
2025-12-25,1766702700,-6,down,0.49,20.408163,0.9982382940885247,0.49250698
2025-12-25,1766703600,-6,up,0.55,18.181818,0.999999925621101,0.432675
2025-12-25,1766704500,-6,down,0.47000003,21.276594,1.0,0.512563
2025-12-25,1766705400,-6,down,0.5,20.0,1.0,0.4825
2025-12-26,1766745900,-6,down,0.73,13.698629,0.9966714389018659,0.256203
2025-12-26,1766748600,-6,down,0.93,10.752688,0.995740867375583,0.065442994
2025-12-26,1766751300,-5,up,0.9,11.111112,0.9999999999931721,0.09370002
2025-12-26,1766763000,-6,up,0.8,5.0,0.9421917827251318,0.18879999
2025-12-26,1766789100,-6,up,0.7,14.285714,1.0,0.28530002
2025-12-26,1766790000,-6,down,0.48000002,20.833332,1.0,0.50252795
2025-12-26,1766790900,-6,down,0.51,19.607843,0.9999999999985791,0.472507
2025-12-26,1766792700,-6,up,0.54,18.518518,1.0,0.442612
2025-12-27,1766800800,-6,up,0.55,18.181818,1.0,-0.567325
2025-12-27,1766808000,-6,down,0.84000003,5.0,1.0,0.15059197
2025-12-27,1766873700,-6,down,0.53,18.867926,1.0,0.45256302
2025-12-27,1766879100,-6,up,0.46,21.73913,1.0,0.522612
2025-12-28,1766926800,-6,up,0.82,12.195122,0.9618861681297284,-0.830332
2025-12-28,1766931300,-6,up,0.59,16.949154,0.9999999766371527,0.39306703
2025-12-28,1766946600,-4,up,0.45,7.88,0.9999999368536248,-0.467325
2025-12-28,1766956500,-6,down,0.92,10.869565,1.0,0.07484798
2025-12-28,1766961000,-6,up,0.5,20.0,0.9820846771127892,0.4825
2025-12-28,1766961900,-6,up,0.49,20.408163,1.0,0.49250698
2025-12-29,1767006000,-6,up,0.85,11.764706,0.9997124669507735,0.14107499
2025-12-29,1767026700,-6,up,0.93,3.79,0.9961421428996026,0.065442994
2025-12-29,1767027600,-6,down,0.87,5.0,0.9533513549211996,0.12208299
2025-12-29,1767028500,-6,down,0.51,19.607843,1.0,0.472507
2025-12-29,1767042000,-6,up,0.63,13.0,1.0,0.353683
2025-12-29,1767042900,-6,down,0.93,10.752688,1.0,0.065442994
2025-12-29,1767045600,-6,down,0.5,20.0,1.0,0.4825
2025-12-30,1767053700,-6,down,0.58000004,17.241379,0.6671233300543946,0.40294796
2025-12-30,1767069000,-6,down,0.88,11.363636,0.9987482885447924,0.112608
2025-12-30,1767123900,-6,down,0.51,5.0,1.0,0.472507
2025-12-30,1767127500,-6,down,0.45999998,21.739132,1.0,0.52261204
2025-12-30,1767129300,-6,up,0.79,12.658228,1.0,0.19838698
2025-12-31,1767167100,-6,down,0.74,5.0,1.0,0.246532
2025-12-31,1767197700,-6,up,0.35,19.0,0.6723781423633026,0.634075
2025-12-31,1767202200,-6,down,0.84000003,11.904761,0.9998069412421412,0.15059197
2025-12-31,1767214800,-6,up,0.85,11.764706,1.0,0.14107499
2025-12-31,1767218400,-6,up,0.49,20.408163,1.0,0.49250698
2025-12-31,1767219300,-6,up,0.85,11.764706,1.0,0.14107499
2025-12-31,1767220200,-6,down,0.90999997,10.989012,1.0,0.084267035
2025-12-31,1767222900,-6,down,0.94,10.638298,1.0,0.056052003
2026-01-01,1767234600,-6,down,0.52,19.23077,0.9999578209464961,-0.537472
2026-01-01,1767245400,-6,down,0.8,12.5,1.0,0.18879999
2026-01-01,1767246300,-6,up,0.45,9.0,1.0,-0.467325
2026-01-01,1767267000,-6,down,0.93,7.45,1.0,0.065442994
2026-01-01,1767291300,-6,down,0.49,20.0,1.0,0.49250698
2026-01-01,1767296700,-6,up,0.77,12.987013,0.9999990339580046,0.21760301
2026-01-01,1767297600,-6,down,0.52,19.23077,1.0,0.46252802
2026-01-01,1767298500,-6,up,0.52,19.23077,0.999999999999233,0.46252802
2026-01-01,1767302100,-6,down,0.53,18.867926,0.9979973789619898,0.45256302
2026-01-01,1767303000,-6,down,0.51,19.607843,1.0,0.472507
2026-01-01,1767303900,-6,up,0.48,20.833334,1.0,0.50252795
2026-01-01,1767306600,-6,up,0.69,14.492754,1.0,0.295027
2026-01-01,1767308400,-6,down,0.83,12.048193,1.0,0.16012302
2026-01-02,1767328200,-6,down,0.35000002,10.0,0.9938081793085689,0.634075
2026-01-02,1767339900,-4,down,0.39,22.61,0.953555635464228,0.593347
2026-01-02,1767375000,-6,down,0.84000003,11.904761,1.0,0.15059197
2026-01-02,1767376800,-6,down,0.78,12.820514,0.8954821744704713,0.20798802
2026-01-02,1767380400,-6,up,0.7,14.285714,1.0,0.28530002
2026-01-02,1767381300,-6,down,0.61,16.393442,0.9749718000011292,0.37334698
2026-01-02,1767382200,-6,up,0.82,12.195122,0.9999999956324017,0.169668
2026-01-02,1767383100,-6,down,0.81,12.345679,0.9999999999999999,0.179227
2026-01-02,1767385800,-6,up,0.61,5.8,0.9947403304715631,0.37334698
2026-01-02,1767393000,-6,up,0.73,13.698629,1.0,0.256203
2026-01-02,1767397500,-6,up,0.52,19.23077,0.9999989368663101,0.46252802
2026-01-03,1767410100,-6,down,0.79,12.658228,0.9259717313740679,0.19838698
2026-01-03,1767460500,-4,down,0.48000002,20.833332,1.0,0.50252795
2026-01-03,1767469500,-6,down,0.68,14.705882,0.8643553812585623,0.304768
2026-01-03,1767474000,-6,down,0.53,18.867926,0.9999684360036796,0.45256302
2026-01-03,1767480300,-6,down,0.92,10.869565,0.9999337076180113,0.07484798
2026-01-04,1767532500,-4,up,0.32,31.25,0.9464441067221865,-0.335232
2026-01-04,1767551400,-6,up,0.69,14.492754,0.9999999999984414,0.295027
2026-01-04,1767556800,-6,up,0.5,20.0,1.0,0.4825
2026-01-04,1767557700,-6,up,0.5,20.0,1.0,0.4825
2026-01-04,1767559500,-6,up,0.5,20.0,0.9991582470635966,0.4825
2026-01-04,1767568500,-6,up,0.86,11.627907,0.9534819720100546,0.131572
2026-01-04,1767569400,-6,down,0.94,10.638298,1.0,0.056052003
2026-01-05,1767602700,-5,down,0.72,13.888888,0.993197227698814,0.26588798
2026-01-05,1767621600,-6,up,0.65,7.0,0.874184515108725,0.33407503
2026-01-05,1767625200,-5,down,0.45999998,21.739132,0.5916623282321926,-0.47738796
2026-01-05,1767628800,-4,down,0.81,12.345679,0.923294930830728,0.179227
2026-01-05,1767636000,-6,down,0.92,10.869565,1.0,0.07484798
2026-01-05,1767638700,-6,up,0.51,19.607843,1.0,0.472507
2026-01-05,1767640500,-6,up,0.36,5.0,0.9999999999999999,0.623872
2026-01-05,1767641400,-6,down,0.37,27.027027,1.0,0.613683
2026-01-05,1767642300,-6,up,0.37,27.027027,0.9845216848629613,0.613683
2026-01-05,1767643200,-6,up,0.47,21.276596,0.9999999922987796,0.512563
2026-01-05,1767644100,-6,up,0.76,13.157895,1.0,0.22723201
2026-01-05,1767645900,-2,down,0.9,11.111112,0.9651548886342339,0.09370002
2026-01-05,1767647700,-6,down,0.9,11.111112,1.0,0.09370002
2026-01-05,1767648600,-6,up,0.85,11.764706,1.0,0.14107499
2026-01-06,1767667500,-4,down,0.36,27.777777,0.44576135416260454,0.623872
2026-01-06,1767680100,-6,down,0.32999998,8.0,0.5,-0.34547698
2026-01-06,1767694500,-6,up,0.48,10.0,0.9997362180482127,-0.497472
2026-01-06,1767695400,-6,down,0.76,7.75,0.9999998900707578,0.22723201
2026-01-06,1767723300,-6,up,0.66,15.151515,1.0,0.32429197
2026-01-06,1767724200,-6,down,0.75,13.333333,0.9999999999999515,0.236875
2026-01-06,1767725100,-6,up,0.94,10.638298,1.0,0.056052003
2026-01-06,1767726000,-6,up,0.87,11.494253,1.0,0.12208299
2026-01-06,1767726900,-6,up,0.68,14.705882,0.9999999917841681,0.304768
2026-01-06,1767728700,-6,down,0.81,12.345679,0.9695441467953073,0.179227
2026-01-06,1767733200,-6,up,0.76,13.157895,1.0,0.22723201
